SUBSCRIPTION_ID,RELATIONSHIP_STRENGTH,SENTIMENT,NPS_SCORE,IS_DELINQUENT,NUMBER_OF_LOCATIONS,ANNUAL_REVENUE,PARTNERSHIP,BILLING_CITY,BUSINESS_TYPE,CUISINE,PAYMENT_PLAN,CHURN_DATE
sub_G8YPKaWOL0iq5x,,,,FALSE,2,,US Foods,Lawrence,Restaurant,American (Traditional),Monthly,
sub_EdyFxYhVOHoJNP,Good,neutral,,FALSE,4,5244,,New York,Restaurant,Barbecue,Monthly,
sub_G5AUMyQo8cpjmC,,,,FALSE,1,,US Foods,Danvers,Restaurant,American (New),Monthly,
sub_A4KbWPaTpH8gOC,Neutral,,8,FALSE,1,1188,,Tai Ping Shan,Restaurant,Other,Yearly,
sub_DHjO9xondMSdfC,Good,,,FALSE,1,1908,US Foods,Nampa,Catering,American (Traditional),Monthly,
sub_9CWxx7ss9wh9m1,Neutral,neutral,,FALSE,1,4788,,Brooklyn,Restaurant,Barbecue,Yearly,
sub_Ai5v9vuscL4Pqo,Neutral,positive,,FALSE,1,1428,,Miami,Restaurant,American (New),Monthly,
sub_7HSIEYtuK1dqQE,Neutral,,,FALSE,1,1188,Resy,San Francisco,Restaurant,Mexican,Monthly,
sub_F4EDGfn65e1Ul6,Neutral,,,FALSE,1,1439.83,,New York,Restaurant,"[""Bakery"",""Cafe""]",Yearly,
sub_Eyw6yVV8zazsxp,Neutral,,9,FALSE,1,2388,,South Londonderry,Restaurant,American (Traditional),Monthly,
sub_DoErxj9ENfnvLG,Neutral,,10,FALSE,1,2388,,Charleston,Restaurant,Pizza,Monthly,
sub_EouzYaUrm3NkDs,Good,neutral,6,FALSE,1,2388,,New York,Restaurant,American (Traditional),Monthly,
sub_8tkSsmXuD9ofQd,Good,,,FALSE,1,1188,,Boston,Restaurant,Seafood,Monthly,
sub_Dofimp4DhaD9tW,Neutral,positive,,FALSE,1,2388,,Chicago,Restaurant,American (Traditional),Monthly,
sub_G2DBYNrjDJbKdx,,,,FALSE,1,,US Foods,Phoenix,Meal Plan Service,Other,Monthly,
sub_FbvW8ZwfYTDMaT,,,,TRUE,1,,US Foods,Bradenton,Restaurant,American (New),Monthly,
sub_E5gm3w8NgloQzc,Neutral,neutral,,FALSE,2,1908,US Foods,Redondo Beach,Restaurant,American (New),Monthly,
sub_GCbgOD3jTQbnaj,,,,FALSE,,,,,,,,
sub_FiId6K9gaeppRi,,,,FALSE,1,,,Winter Haven,Cafe / Coffee Shop,Coffee,Monthly,
sub_EotP9oo1WoZnvg,Neutral,neutral,,FALSE,3,3576,US Foods,Hicksville,Deli,Deli / Sandwiches,Monthly,
sub_Doh9FvZmfJYWsM,Good,,,FALSE,1,2496,US Foods,Whittier,Restaurant,American (New),Monthly,
sub_DFrcozJ8VJv3gu,Good,,,FALSE,1,2148,,New Orleans,Restaurant,American (New),Yearly,
sub_CBWU2KUltHqPdg,Neutral,,,FALSE,1,1908,US Foods,Garrettsville,Restaurant,American (Traditional),Monthly,
sub_8T5rmJQWoVNMe6,Neutral,neutral,,FALSE,1,2148,,Encino,Restaurant,Baked Goods / Confections,Monthly,
sub_ERJBmoOVGWTPUi,Neutral,,,TRUE,1,2388,,Brooklyn,Restaurant,Asian Fusion,Monthly,
sub_ALcrVNuGVd3ehy,Good,positive,3,FALSE,2,4056,,Atlanta,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_ELe5Fa8nHP0SFi,Neutral,,,FALSE,1,1428,,Los Angeles,Bar,Bar - Traditional,Monthly,
sub_EsERuW13sS0j6u,Neutral,positive,,FALSE,1,1428,,Jonesboro,Restaurant,Latin American / South American / Central American,Monthly,
sub_ABF6WSjcGi5CFC,Neutral,positive,5,FALSE,3,2388,,Philadelphia,Restaurant,Bar - Wine,Monthly,
sub_B1GHU4a5ZDPVCm,Neutral,,,FALSE,8,3948,,Brooklyn,Restaurant,Mexican,Yearly,
sub_FOpiVfNFMp67dE,,neutral,,FALSE,,4764,,Los Angeles,Restaurant,Argentinean,Monthly,
sub_CPilXrSeAbwzhc,Good,positive,,FALSE,1,2388,,Chicago,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_DiJc1lWe3nwSy0,Neutral,neutral,7,FALSE,1,1908,US Foods,Orlando,Restaurant,American (Traditional),Monthly,
sub_ChoODUWKkBJVD7,Neutral,,,FALSE,1,2976,,New York,Bar,American (New),Monthly,
sub_8H6kODuvKD6oCr,Good,neutral,,FALSE,0,1188,,New York,Hospitality Group,Other,Monthly,
sub_GA3oxuWdPQLt2s,,,,FALSE,1,3096,,Salt Lake City,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_G2UvbN5f05wWK0,,,,FALSE,1,,US Foods,Kansas City,Restaurant,American (Traditional),Monthly,
sub_BJw5EUn72efhFs,Neutral,neutral,,FALSE,1,468,US Foods,Lexington,Restaurant,Seafood,Monthly,
sub_BykrSCNqA217AG,Neutral,,,FALSE,1,1188,,Fairfax,Restaurant,American (New),Yearly,
sub_E8xT2KFaizUVhm,Neutral,neutral,10,FALSE,1,468,US Foods,Clermont,Cafe / Coffee Shop,Breakfast / Brunch,Monthly,
sub_Er2GQYQ2niwH6K,Neutral,positive,10,FALSE,1,2463.1,,Washington,Restaurant,American (New),Yearly,
sub_CvWzfFwQrlpxXe,Neutral,,,FALSE,1,1188,US Foods,Hoboken,Restaurant,Cafe/Sandwich Shop,Monthly,
sub_G17dhXWz1MaVpw,,,,FALSE,1,,,San Francisco,Restaurant,Pizza,Monthly,
sub_E401cxhVt07zUa,Neutral,neutral,,FALSE,1,2388,,New York,Cafe / Coffee Shop,"[""Coffee"",""Tea""]",Monthly,
sub_FVDc538WrFwH66,Good,neutral,9,FALSE,1,0,,Phoenix,Restaurant,Mexican,Monthly,
sub_BeDzjfVOOgYoFS,Neutral,,,FALSE,1,948,US Foods,Sacramento,Restaurant,Asian Fusion,Monthly,
sub_DCoFSPSPCifV1C,Neutral,neutral,,FALSE,1,4548,US Foods,Midland,Restaurant,American (New),Monthly,
sub_Fvml243Z3cukgr,,,,FALSE,1,,,Brooklyn,Restaurant,Mediterranean / Greek,Monthly,
sub_FUAXfSzyRDMjRG,,neutral,10,FALSE,1,2388,,Newark,Restaurant,American (New),Monthly,
sub_CuRtfsl5Ei0wif,Neutral,neutral,,FALSE,1,2388,,Ankeny,Restaurant,Deli / Sandwiches,Monthly,
sub_EMXjXLjAv39bD4,Neutral,neutral,,FALSE,1,1908,US Foods,Germantown,Restaurant,American,Monthly,
sub_EmxbIaR2UQzgeE,Neutral,positive,,FALSE,1,2388,,Arlington,Bakery / Confectionary,Bakeries/Coffee/Snacks,Monthly,
sub_FuhqN5ALPEozTx,Good,,,FALSE,,,,San Francisco,Restaurant,American (New),Monthly,
sub_CcRFNWG8DFLhZy,Neutral,neutral,,FALSE,1,2388,,Watertown,Restaurant,American (Traditional),Yearly,
sub_G2D0EKA26bMuPq,,,,FALSE,1,,,Miami,Restaurant,Mexican,Monthly,
sub_FI6cVyChXy55IB,Neutral,positive,,FALSE,1,2388,,Magnolia,Restaurant,Classic/Varied,Monthly,
sub_CpDW6fXWJOk0Kt,Neutral,,,FALSE,1,2388,,Chelsea,Restaurant,Seafood,Monthly,
sub_EcyZry5Tf4Kujv,Good,,,FALSE,1,2149,,New York,Bar,Bar - Cocktail,Yearly,
sub_AXiqTouj6dNIyJ,Neutral,neutral,,FALSE,1,2148,,Palm Springs,Restaurant,Italian,Yearly,
sub_C9Jd4jMYaNcLSj,Neutral,neutral,,FALSE,1,2388,,Brooklyn,Restaurant,American (Traditional),Monthly,
sub_Fck3deBIWPDZr2,Neutral,,10,FALSE,1,,,New York,Restaurant,American (New),Monthly,
sub_Ez3ag2rRx43Ql6,Neutral,,,FALSE,1,2388,,Chicago,Bar,Bar - Traditional,Monthly,
sub_DqVo7CLzffHWRE,Neutral,,,FALSE,1,3576,US Foods,Madison,Restaurant,Vegetarian / Vegan / Gluten-Free / Healthy / Organic,Monthly,
sub_Fksu1go1yfFpy2,,,,FALSE,1,,,n/a,Restaurant,American (New),Monthly,
sub_Eh3ufymgeW9RpJ,Good,,,FALSE,2,4056,,Somerville,Restaurant,Italian,Monthly,2019-11-11 00:00:00.000 +0000
sub_AHvBEqPUSSwbfR,Neutral,neutral,9,FALSE,3,1908,US Foods,Phoenix,Restaurant,Mexican,Monthly,
sub_FYCuTIx926xoL2,Good,,,FALSE,1,0,,New York,Restaurant,Italian,Yearly,
sub_EmfQ35jo5Oimox,Neutral,,,FALSE,1,4056,,Fresno,Restaurant,"[""American"",""Cafe"",""Sandwiches"",""Vegetarian"",""Barbecue""]",Monthly,
sub_AwiW1xDT16ViWo,Good,,,FALSE,1,1188,,Washington,Restaurant,American (New),Monthly,
sub_EgD49s07lHCg1f,Neutral,,,FALSE,1,2678,,virginia,Restaurant,American (New),Yearly,
sub_G87mDJrkOIuCtQ,,,,FALSE,1,0,US Foods,Boston,Bar,American (Traditional),Monthly,
sub_FX8dsUyTHEiGcy,Good,,,FALSE,2,0,,Kenwood,Restaurant,American (Traditional),Monthly,
sub_BzBl1Wwf498oZP,Neutral,,,FALSE,1,2148,,San Francisco,Restaurant,American (New),Yearly,
sub_EZ5Khm7PGvacoJ,Neutral,neutral,,FALSE,1,1908,US Foods,Arlington,Restaurant,Mexican,Monthly,
sub_EmF5xjsGXvaYWp,Neutral,,,FALSE,1,1908,US Foods,Baltimore,Restaurant,Italian,Monthly,
sub_CLFtzKaO08ZrWV,Good,positive,10,FALSE,1,5748,,Lewisville,Restaurant,American (New),Monthly,
sub_CPTcHRVKgwVouk,Neutral,,,FALSE,1,2148,,Brooklyn,Restaurant,Mediterranean / Greek,Yearly,
sub_E8vhyF6sJongLW,Neutral,neutral,,FALSE,1,1908,US Foods,Arlington,Bar,Bar - Traditional,Monthly,
sub_EgXRqYA0LP42zv,Neutral,neutral,9,FALSE,1,1908,US Foods,Cambridge Springs,Brewery / Winery,American (New),Monthly,
sub_EYLkrpx3DBcjkk,Good,,,FALSE,2,1908,US Foods,Peckville,Restaurant,American (Traditional),Monthly,
sub_FKiLL69dgHggd3,Good,,,FALSE,1,2976,,Wantagh,Restaurant,American (New),,
sub_FPZaEIXzdtabEl,Neutral,,,FALSE,4,2388,,Mexico City,Restaurant,Mexican,Monthly,
sub_AYkl1gnfFFXozs,Good,positive,10,FALSE,1,2388,,New York,Bar,Bar - Traditional,Monthly,
sub_E2rM4yNEN3nemm,Neutral,,9,FALSE,1,1908,US Foods,Carterville,Brewery / Winery,American (New),Monthly,
sub_FT1Sz0jyVUHjlG,Neutral,,,FALSE,1,2976,,Cincinnati,Cafe / Coffee Shop,Deli / Sandwiches,Monthly,
sub_FIQXotfQtHlp9h,Neutral,,,FALSE,1,1428,,White Plains,Restaurant,"[""Italian"",""American"",""Mexican"",""Pasta"",""European""]",Monthly,
sub_F6sFU6jnVB7P2h,Neutral,neutral,,FALSE,1,2438,,N/A,Catering,African,Monthly,2019-01-30 00:00:00.000 +0000
sub_Cl8cQrv3sgQl7C,Neutral,,,FALSE,1,2388,,New Orleans,Restaurant,Asian Fusion,Monthly,
sub_BVWBEyS0Z7qmvl,Neutral,neutral,10,FALSE,1,1908,US Foods,Spartanburg,Restaurant,American (Traditional),Monthly,
sub_8toBlKnYItGFU1,Good,neutral,,FALSE,1,3948,,Arlington,Restaurant,Other,Monthly,
sub_Dhvrjik3LyhZHd,Neutral,neutral,10,FALSE,2,2388,,Brooklyn,Restaurant,American (New),Monthly,
sub_BmjLAy5rhm1zlb,Good,,,FALSE,1,1188,,New York,Restaurant,Other,Yearly,
sub_DqxalXvLwkdZoL,Neutral,,,FALSE,1,2149,,Chicago,Restaurant,Steakhouse,Yearly,
sub_Fy5mePOdwbKM9G,,,,FALSE,6,2388,,San Francisco,Restaurant,Sushi,Monthly,
sub_7Yczft4V4mgzhe,Neutral,,,FALSE,1,1188,,Boston,Restaurant,Barbecue,Monthly,
sub_Cl91PQJIxceuLx,Neutral,neutral,1,FALSE,1,1908,US Foods,Boise,Restaurant,Thai,Monthly,
sub_9vToPHVQyFt5hO,Neutral,positive,,FALSE,1,2148,,Modesto,Restaurant,Bar - Wine,Monthly,
sub_9n8f9x7fsH74cf,Neutral,,,FALSE,1,1908,US Foods,Oklahoma City,Restaurant,Southern / Creole,Monthly,
sub_FlHmJnuB1vDMz8,Neutral,,,FALSE,1,,,Miami,Cafe / Coffee Shop,Breakfast / Brunch,Monthly,
sub_BtwN5sywJDkDge,Neutral,,,FALSE,1,2148,,Austin,Bar,French,Yearly,
sub_9xiu4GJcSrPe7v,Neutral,,,FALSE,1,2148,,Water Mill,Restaurant,Other,Yearly,
sub_FEKonktJ5qqZsQ,Neutral,,,FALSE,,2678,,Amityville,Brewery / Winery,Bar - Traditional,Yearly,
sub_Cc6kUhNqGRP6SP,Neutral,neutral,,FALSE,2,2388,,Nashua,Bar,American,Monthly,
sub_DilA4p3osyw4QV,Neutral,neutral,,FALSE,1,2388,,Seattle,Restaurant,Asian,Monthly,
sub_B2pd3NyN7pAi62,Neutral,positive,9,FALSE,1,2388,,Durango,Restaurant,Seafood,Monthly,
sub_EhMLbwUGB6xwj9,Neutral,positive,,FALSE,1,1908,US Foods,Loves Park,Restaurant,American (New),Monthly,
sub_G598QnyBeUFO8R,,,,FALSE,1,,,Chicago,Restaurant,American (Traditional),Monthly,
sub_FaPtB36JkQrw7K,,,,FALSE,1,,US Foods,Hurricane,Restaurant,American (New),Monthly,
sub_DYEaGHToldxiNq,Neutral,,,FALSE,1,1908,US Foods,Rockaway,Restaurant,Italian,Monthly,
sub_CRfcISbFmqZSub,Neutral,neutral,3,FALSE,4,1908,US Foods,Phoenix,Brewery / Winery,American (Traditional),Monthly,
sub_Cc9b9qemQqzfZZ,Neutral,,10,FALSE,1,1908,US Foods,Morris,Restaurant,Steakhouse,Monthly,
sub_B84ELNjLlnrbOw,Neutral,,10,FALSE,1,2388,,Littleton,Restaurant,Asian Fusion,Monthly,
sub_6iAq9cCqvZDVnN,Neutral,neutral,,FALSE,1,2148,,Santa Monica,Restaurant,Italian,Yearly,
sub_7VfS8jEyHHnzBt,Neutral,,,FALSE,1,1188,,New York,Restaurant,American (New),Monthly,
sub_DWK69URdRgQY7Y,Neutral,neutral,,FALSE,1,1908,US Foods,Scranton,Restaurant,Asian,Monthly,
sub_Eqkjc7lzdKjc4b,Good,neutral,,FALSE,1,2388,,Niles,Restaurant,Italian,,
sub_COdYwIyasTPSkk,Good,,10,FALSE,1,2388,,Aurora,Restaurant,Greek,Monthly,
sub_Fa5OsailJxIcgc,Good,neutral,3,FALSE,1,2388,,New York,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_CPRVixstzIeDPV,Neutral,,,FALSE,1,2148,,New York,Bar,Bar - Traditional,Yearly,
sub_9f3UyGoJH7TT69,Neutral,neutral,,FALSE,1,2388,,San Francisco,Restaurant,American (Traditional),Monthly,
sub_AiZL0Qd0uc5EGb,Neutral,positive,,FALSE,1,5136,,Charlotte,Restaurant,Tapas (Small Plates),Monthly,
sub_DGFgMW5YW1Nz3i,Neutral,,,FALSE,1,2148,,Edmonds,Restaurant,Italian,,
sub_DYddVcUZAiBarb,Good,,10,FALSE,1,2388,,Washington,Restaurant,Sushi,Monthly,
sub_Cl8PBTxUUxG7HI,Neutral,,,FALSE,1,2388,,New Orleans,Restaurant,Asian,Monthly,
sub_FUJHOMLYBqN1On,Neutral,,,FALSE,1,2388,,London,Event Space,Other,,
sub_4PiVdKo4anUtwz,Good,,,FALSE,1,3564,,Coral Springs,Restaurant,American (New),Monthly,
sub_EbkMtwP3uTFtOL,Neutral,neutral,,FALSE,2,1908,US Foods,Oconomowoc,Restaurant,American (New),Monthly,
sub_FfEnblLaIt0Hu4,Neutral,,,FALSE,1,,Square,Bayside,Deli,Breakfast / Brunch,Monthly,
sub_D7CGZKiaMMm4di,Neutral,,,FALSE,1,2388,,Oak Ridge,Restaurant,American (Traditional),Monthly,
sub_DTfBN39Eoyb1FE,Neutral,,,FALSE,1,468,US Foods,Carnation,Restaurant,American (Traditional),Monthly,
sub_BvoFAxsFmP5UWb,Good,positive,10,FALSE,1,1188,,Brooklyn,Bar,Bar - Cocktail,Yearly,
sub_8c5XgdLgSTRi17,Neutral,neutral,,FALSE,1,948,US Foods,Durham,Restaurant,American (Traditional),Monthly,
sub_B0TwTKdB2HKSbP,Neutral,,,FALSE,1,948,US Foods,Southwick,Restaurant,American (Traditional),Monthly,
sub_Ck1VZRHOchVEGO,Good,,10,FALSE,1,1428,,Chicago,Bar,Bar - Traditional,Yearly,
sub_FiFCRUWAl5qyIP,Good,,,FALSE,1,,,Colorado Springs,Restaurant,Coffee,Monthly,
sub_CsblEX1P6SLUhC,Neutral,positive,,FALSE,1,4056,,Plymouth,Restaurant,Barbecue,Monthly,
sub_F6RtKbs8FJFAPj,Good,,,FALSE,2,2388,,Los Angeles,Restaurant,"[""Pizza"",""Italian"",""American"",""Sandwiches"",""European""]",Monthly,
sub_FBlS3MEyLqaSLs,Neutral,,,FALSE,1,1908,US Foods,Tampa,Restaurant,"[""Diner"",""American"",""Cafe""]",Monthly,
sub_F8zAqLjDLwxPDD,Neutral,,10,FALSE,1,2496,US Foods,Delray Beach,Restaurant,Deli / Sandwiches,,
sub_CfyVaZ5nfbtO4x,Neutral,neutral,8,FALSE,1,2388,,Munster,Restaurant,Sushi,Monthly,
sub_BoR8d3OfbewbHW,Neutral,neutral,,FALSE,1,2388,,Dana Point,Restaurant,American (New),Monthly,
sub_Ez6eh7SYgLEqc8,Good,,,FALSE,5,2388,,St. Paul,Restaurant,Coffee,Monthly,
sub_CRzSvGJbat9PB5,Neutral,,,FALSE,1,468,US Foods,Taverna,Restaurant,Latin American / South American / Central American,Monthly,
sub_AkhfA0kONA6qMI,Neutral,neutral,,FALSE,1,1188,,Jackson,Restaurant,Mexican,Yearly,
sub_FJscuukwL3oA7f,Good,,,FALSE,3,2388,,Little Rock,Cafe / Coffee Shop,"[""Cafe"",""Coffee"",""Tea""]",Monthly,
sub_EwNDbCMj06u8fZ,Neutral,,,FALSE,1,1188,US Foods,Casselberry,Restaurant,Deli / Sandwiches,Monthly,
sub_BeVugH1MACcIKj,Neutral,,,FALSE,3,1908,US Foods,Amityville,Cafe / Coffee Shop,Breakfast / Brunch,Monthly,
sub_D79QNa6s1QhLNc,Neutral,neutral,,FALSE,2,1908,US Foods,Las Vegas,Restaurant,Barbecue,Monthly,
sub_CkkUXRcyGs7ipV,Neutral,,,FALSE,1,2388,,Brookline,Restaurant,American (New),Monthly,
sub_G56b24lKyiJmkS,,,,FALSE,1,,,Las Vegas,Restaurant,Other Ethnic,Monthly,
sub_Ebojxf1c0labzO,Good,,,FALSE,1,2388,,New York,Bar,Bar - Cocktail,Monthly,
sub_EpYWNxUC9NOXGp,Neutral,positive,10,FALSE,2,2388,,Portsmouth,Restaurant,"[""American"",""Traditional"",""Contemporary"",""Sandwiches"",""Vegan",Monthly,
sub_F7XnIlTiOdJNgc,Neutral,neutral,,FALSE,1,1908,US Foods,Madison,Brewery / Winery,Craft Brewery,Monthly,
sub_FqaIAwtoYzHgRU,,,,FALSE,1,,,Las Vegas,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_Dg1pgVIv6PpqMG,Good,,,FALSE,1,5748,,Wyoming,Restaurant,Barbecue,Monthly,
sub_D8JqfWrPXtCqcl,Good,,,FALSE,1,5748,,Wyoming,Restaurant,Barbecue,Monthly,
sub_ETxgBftRmgdnNc,Neutral,,9,FALSE,2,2388,US Foods,Chicago,Restaurant,Breakfast / Brunch,Monthly,
sub_FXSKaCvB6lhQD8,Neutral,,,FALSE,,1428,,Pittsburgh,Restaurant,Pizza,Monthly,
sub_ANzsK3NFqscTVu,Neutral,,,FALSE,1,2388,,Stone Mountain,Restaurant,American (New),Monthly,
sub_EOyacSy6xBFeS5,Neutral,neutral,,FALSE,1,4164,US Foods,Lincoln,Restaurant,Barbecue,Monthly,
sub_BieZgOIWWnYHQY,Neutral,,,FALSE,1,1908,US Foods,Clarion,Restaurant,American (Traditional),Monthly,
sub_EcA3OsHUlL69Of,Good,neutral,10,FALSE,1,2976,,Johnstown,Restaurant,Tapas (Small Plates),Monthly,
sub_CuuC8Cns0HMAG5,Good,,,FALSE,1,1908,US Foods,Katy,Restaurant,Steakhouse,Monthly,
sub_ELfVYmBq7Zb57D,Bad,neutral,,FALSE,1,2388,,McLean,Restaurant,Italian,Monthly,
sub_G8ufH2tBNLU6SM,,,,FALSE,1,,,Providence,Restaurant,American (Traditional),Monthly,
sub_FU3GfabzAHjQTJ,Good,,,FALSE,1,1428,,Baltimore,Restaurant,Asian Fusion,Monthly,
sub_DfjakqRWPxE7uf,Neutral,,,FALSE,1,2149,,Tacoma,Restaurant,American (New),Yearly,
sub_G5wEdSoEI8zhnC,,,,FALSE,1,,,Elmira,Deli,Deli / Sandwiches,Monthly,
sub_AKTmyS28WszLJK,Neutral,neutral,9,FALSE,1,1188,,New Orleans,Bar,Bar - Wine,Yearly,
sub_FuMX32dqc1YEFR,Good,,,FALSE,1,,,Ridgewood,Restaurant,Mexican,Monthly,
sub_9CqzUHIyynB5vd,Neutral,,,FALSE,1,2388,,New York,Restaurant,Spanish,Monthly,
sub_FinhcmoqzOdWwZ,Neutral,positive,,FALSE,2,0,,Bridgeport,Restaurant,American (New),Monthly,
sub_9dmcQZEINLLyRS,Good,,8,FALSE,1,2148,,Brooklyn,Restaurant,Chinese,Yearly,
sub_G2ukf75FUCKMDi,,,,FALSE,1,,,Alameda,Catering,American (Traditional),Monthly,
sub_G2E69QgjpfulAd,,,,FALSE,1,2149,,New York,Restaurant,"[""Cuban"",""Brazilian"",""Latin American"",""South American"",""Cafe",Yearly,
sub_8WAtfxKN10ZP6Y,Neutral,neutral,,FALSE,1,1428,,Washington,Restaurant,Italian,Monthly,
sub_Elw5KGkiCIFk0S,Neutral,,,FALSE,1,1908,US Foods,Pittsburgh,Restaurant,Mexican,Monthly,
sub_FF7vOEmYuaYm4y,Good,,,FALSE,1,2388,,Ashland,Restaurant,Asian Fusion,Monthly,
sub_BC5DIzXkRGccML,Neutral,neutral,,FALSE,2,1908,US Foods,Austin,Restaurant,Mexican,Monthly,
sub_Ez22kzu1Jhvren,Neutral,,,FALSE,1,2388,,San Francisco,Restaurant,American (Traditional),Monthly,
sub_Cc8hiuMwfhIJc8,Neutral,,10,FALSE,1,1908,US Foods,Novi,Restaurant,Chinese,Monthly,
sub_ALgSsgmwmkxOZl,Neutral,positive,,FALSE,2,1428,,Tinley Park,Catering,Italian,Monthly,
sub_G0LMz2umFEIVs8,Good,,,FALSE,1,0,,Parsippany,Restaurant,Pizza,Monthly,
sub_ALfzZwaQapn6fi,Neutral,neutral,,FALSE,1,2388,,Tinley Park,Restaurant,Italian,Monthly,
sub_Bzs3PTKQfvxklg,Neutral,,,FALSE,5,1908,US Foods,Columbia,Restaurant,American (Traditional),Monthly,
sub_FfysmduRw6rTM2,Good,,,FALSE,1,0,US Foods,Lincoln,Restaurant,American (New),Monthly,
sub_G2E52etKEPXucX,,,,FALSE,2,2149,,New York,Restaurant,Latin American / South American / Central American,Yearly,
sub_DYzgyQ7gxJJLQX,Good,neutral,10,FALSE,2,2388,,Danville,Restaurant,Steakhouse,Monthly,
sub_G2TnD1A94UMIt7,,,,FALSE,1,,US Foods,Cherry Hill,Cafe / Coffee Shop,Deli / Sandwiches,Monthly,
sub_G0Ktr31HGALIAf,Neutral,,,FALSE,1,,,Hasbrouck Heights,Restaurant,Pizza,Monthly,
sub_ASkuQ5rL42UnsD,Neutral,neutral,,FALSE,1,2148,,Phoenix,Restaurant,Other,Yearly,
sub_FL8ZQRwyEsnmB0,,,,FALSE,1,2388,,Princeton,Restaurant,Other,Monthly,
sub_DF7LlEVvWhus2N,Neutral,neutral,,FALSE,1,2388,,Brooklyn,Restaurant,Pizza,Monthly,
sub_CaIU6EYx6U5vW9,Neutral,,8,FALSE,2,2388,,Brookline,Bar,American (New),Monthly,
sub_CS4VIO3Rf0vFuW,Neutral,neutral,,FALSE,1,2388,,New York,Restaurant,British,Monthly,
sub_FZjT5mRQaQRsjS,Good,neutral,,FALSE,1,,RSI,Los Angeles,Restaurant,Mediterranean / Greek,Monthly,
sub_FnT2fqmitJUlKs,Good,,3,FALSE,,,,New York,Cafe / Coffee Shop,Coffee,Monthly,
sub_FL7um4yxajcxUW,Good,,,FALSE,1,1428,,San Diego,Restaurant,American (New),Monthly,
sub_FsmKaSfCprzP2f,Neutral,,,TRUE,1,,US Foods,Rancho Cucamonga,Restaurant,American (Traditional),Monthly,
sub_B6XdmuPle6dhf4,Neutral,neutral,,FALSE,2,1908,US Foods,Inglewood,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_G2VQCAmKGAoVUy,Good,,,FALSE,1,4644,,San Diego,Restaurant,Barbecue,Monthly,
sub_FnEoo266WUVei8,Neutral,,,FALSE,1,2388,,San Francisco,Restaurant,Other,Monthly,
sub_FsQw7AEBhBVyaR,Good,,,FALSE,1,,US Foods,Auburn,Bar,American (Traditional),Monthly,
sub_FcLPmO4xifvTn5,,,,FALSE,1,0,,Denver,Restaurant,Bar - Wine,Monthly,
sub_Dv5tN8iOFU2T80,Good,neutral,10,FALSE,2,1908,US Foods,Boise,Restaurant,Bar - Wine,Monthly,
sub_BTkyLugU2v2fKF,Neutral,neutral,,FALSE,1,1428,,Venice,Restaurant,Deli / Sandwiches,Monthly,
sub_FCsybfftqqxr8l,Neutral,,10,FALSE,5,2388,,Houston,Restaurant,Vegetarian / Vegan / Gluten-Free / Healthy / Organic,Monthly,
sub_B8UTYbNS65dXBj,Neutral,neutral,1,FALSE,2,1908,US Foods,Asheville,Restaurant,Bar - Traditional,Monthly,
sub_EqlGPw1Ntq7k3V,Neutral,,10,FALSE,1,1908,US Foods,Whitehall,Restaurant,American (Traditional),Monthly,
sub_EOyBfOvOzfFRul,Neutral,,8,FALSE,1,2388,,Hayesville,Restaurant,Southern / Creole,Monthly,
sub_FdSELSqwkQm31i,Good,,,FALSE,1,,,Chicago,Brewery / Winery,American (New),Monthly,
sub_FRqQhZzq3m3x3K,Good,,10,FALSE,1,4056,,Berkeley,Restaurant,American (Traditional),Monthly,2019-11-05 00:00:00.000 +0000
sub_CQwgwsJK43mzLB,Neutral,,,FALSE,1,1908,US Foods,Seneca,Cafe / Coffee Shop,Coffee,Monthly,
sub_FeV6wBWIi5jwmw,,,,FALSE,1,,,Hoboken,Cafe / Coffee Shop,Coffee,Monthly,
sub_CnktVJ13lE6AIy,Good,neutral,,FALSE,1,2148,,Washington,Restaurant,American (New),Monthly,
sub_ByqVpVbhpUDPBD,Neutral,,,FALSE,1,948,US Foods,Grand Island,Restaurant,American (Traditional),Monthly,
sub_FsOh65Vi53olMK,Good,,,FALSE,1,,,Portland,Restaurant,Seafood,Monthly,
sub_BilQiyFiMxlwB0,Neutral,,10,FALSE,1,1908,US Foods,Copperopolis,Restaurant,Barbecue,Monthly,
sub_BeFE0gfi52CxTD,Neutral,,,FALSE,1,948,US Foods,Verona,Restaurant,American (Traditional),Monthly,
sub_ByqeISDZKHbmE4,Neutral,,,FALSE,1,1428,,Austin,Restaurant,Other,Monthly,
sub_BrLEcUiAiPs22e,Neutral,neutral,,FALSE,1,2388,,Houston,Restaurant,Vegetarian / Vegan / Gluten-Free / Healthy / Organic,Monthly,
sub_EzNpkgzGa1AC9h,Neutral,,,FALSE,1,1908,US Foods,Aurora,Restaurant,Bar - Traditional,Monthly,
sub_EustryfVG1WB3m,Good,neutral,,FALSE,1,1908,US Foods,Watertown,Restaurant,Steakhouse,Monthly,
